index,source,content_type,title_en,title_ko,summary_en,summary_ko,source_url,source_anchor,release_label,version,section,feature_title_en,feature_title_ko,feature_description_en,feature_description_ko,image_urls,tags,publication_status,collected_at
145,Microsoft Learn,powerbi_update,Power BI October 2025 update: ARM support for Power BI Desktop,Power BI October 2025 업데이트: ARM support for Power BI Desktop,"The October update brings exciting opportunities for learning and community engagement, including the upcoming Fabric Data Days and the return of FabCon in Atlanta next spring. Notably, Power BI is making strides in mapping capabilities by transitioning from Bing Maps to Azure Maps, ensuring users have access to the latest features and support. Read on to get a concise overview of the October 2025 Power BI update—key reporting, Copilot, performance, connectivity, and visualization changes. For more information, visit the Power BI October 2025 Feature Summary blog post .","October 2025 update Power BI 업데이트의 'ARM support for Power BI Desktop' 항목입니다. 원문 요약: Power BI Desktop now runs natively on Windows on ARM PCs with the 2025-09 update, delivering faster performance and improved battery life on modern devices.",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#october-2025-update-version-214812260,october-2025-update-version-214812260,October 2025 update,2.148.1226.0,Other,ARM support for Power BI Desktop,ARM support for Power BI Desktop,"Power BI Desktop now runs natively on Windows on ARM PCs with the 2025-09 update, delivering faster performance and improved battery life on modern devices.","원문 요약: Power BI Desktop now runs natively on Windows on ARM PCs with the 2025-09 update, delivering faster performance and improved battery life on modern devices.",,Power BI; Power BI 업데이트; Other,review,2026-08-15T19:36:05
146,Microsoft Learn,powerbi_update,Power BI October 2025 update: Sankey Chart by Powerviz,Power BI October 2025 업데이트: Sankey Chart by Powerviz,"The October update brings exciting opportunities for learning and community engagement, including the upcoming Fabric Data Days and the return of FabCon in Atlanta next spring. Notably, Power BI is making strides in mapping capabilities by transitioning from Bing Maps to Azure Maps, ensuring users have access to the latest features and support. Read on to get a concise overview of the October 2025 Power BI update—key reporting, Copilot, performance, connectivity, and visualization changes. For more information, visit the Power BI October 2025 Feature Summary blog post .","October 2025 update Power BI 업데이트의 'Sankey Chart by Powerviz' 항목입니다. 원문 요약: Dynamic flow diagram with multilevel support, smart labels, conditional formatting, and image labels.",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#october-2025-update-version-214812260,october-2025-update-version-214812260,October 2025 update,2.148.1226.0,Visualizations,Sankey Chart by Powerviz,Sankey Chart by Powerviz,"Dynamic flow diagram with multilevel support, smart labels, conditional formatting, and image labels.","원문 요약: Dynamic flow diagram with multilevel support, smart labels, conditional formatting, and image labels.",,Power BI; Power BI 업데이트; Visualizations; 시각화,review,2026-08-15T19:36:05
147,Microsoft Learn,powerbi_update,Power BI October 2025 update: Your Timeline Slicer,Power BI October 2025 업데이트: Your Timeline Slicer,"The October update brings exciting opportunities for learning and community engagement, including the upcoming Fabric Data Days and the return of FabCon in Atlanta next spring. Notably, Power BI is making strides in mapping capabilities by transitioning from Bing Maps to Azure Maps, ensuring users have access to the latest features and support. Read on to get a concise overview of the October 2025 Power BI update—key reporting, Copilot, performance, connectivity, and visualization changes. For more information, visit the Power BI October 2025 Feature Summary blog post .",October 2025 update Power BI 업데이트의 'Your Timeline Slicer' 항목입니다. 원문 요약: Space saving timeline visual with dynamic filtering and customization.,https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#october-2025-update-version-214812260,october-2025-update-version-214812260,October 2025 update,2.148.1226.0,Visualizations,Your Timeline Slicer,Your Timeline Slicer,Space saving timeline visual with dynamic filtering and customization.,원문 요약: Space saving timeline visual with dynamic filtering and customization.,,Power BI; Power BI 업데이트; Visualizations; 시각화,review,2026-08-15T19:36:05
148,Microsoft Learn,powerbi_update,Power BI October 2025 update: Drill Down Scatter PRO by ZoomCharts,Power BI October 2025 업데이트: Drill Down Scatter PRO by ZoomCharts,"The October update brings exciting opportunities for learning and community engagement, including the upcoming Fabric Data Days and the return of FabCon in Atlanta next spring. Notably, Power BI is making strides in mapping capabilities by transitioning from Bing Maps to Azure Maps, ensuring users have access to the latest features and support. Read on to get a concise overview of the October 2025 Power BI update—key reporting, Copilot, performance, connectivity, and visualization changes. For more information, visit the Power BI October 2025 Feature Summary blog post .","October 2025 update Power BI 업데이트의 'Drill Down Scatter PRO by ZoomCharts' 항목입니다. 원문 요약: Multilevel drill down, mobile and desktop support, subset specific customization.",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#october-2025-update-version-214812260,october-2025-update-version-214812260,October 2025 update,2.148.1226.0,Visualizations,Drill Down Scatter PRO by ZoomCharts,Drill Down Scatter PRO by ZoomCharts,"Multilevel drill down, mobile and desktop support, subset specific customization.","원문 요약: Multilevel drill down, mobile and desktop support, subset specific customization.",,Power BI; Power BI 업데이트; Visualizations; 시각화,review,2026-08-15T19:36:05
149,Microsoft Learn,powerbi_update,Power BI October 2025 update: Multiple Sparklines,Power BI October 2025 업데이트: Multiple Sparklines,"The October update brings exciting opportunities for learning and community engagement, including the upcoming Fabric Data Days and the return of FabCon in Atlanta next spring. Notably, Power BI is making strides in mapping capabilities by transitioning from Bing Maps to Azure Maps, ensuring users have access to the latest features and support. Read on to get a concise overview of the October 2025 Power BI update—key reporting, Copilot, performance, connectivity, and visualization changes. For more information, visit the Power BI October 2025 Feature Summary blog post .","October 2025 update Power BI 업데이트의 'Multiple Sparklines' 항목입니다. 원문 요약: Design an income statement with a waterfall chart for profit and Loss, common-size analysis, five-year trends, year-over-year comparison, and competitor benchmarking.",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#october-2025-update-version-214812260,october-2025-update-version-214812260,October 2025 update,2.148.1226.0,Visualizations,Multiple Sparklines,Multiple Sparklines,"Design an income statement with a waterfall chart for profit and Loss, common-size analysis, five-year trends, year-over-year comparison, and competitor benchmarking.","원문 요약: Design an income statement with a waterfall chart for profit and Loss, common-size analysis, five-year trends, year-over-year comparison, and competitor benchmarking.",,Power BI; Power BI 업데이트; Visualizations; 시각화,review,2026-08-15T19:36:05
150,Microsoft Learn,powerbi_update,Power BI October 2025 update: Performance Bar by JTA,Power BI October 2025 업데이트: Performance Bar by JTA,"The October update brings exciting opportunities for learning and community engagement, including the upcoming Fabric Data Days and the return of FabCon in Atlanta next spring. Notably, Power BI is making strides in mapping capabilities by transitioning from Bing Maps to Azure Maps, ensuring users have access to the latest features and support. Read on to get a concise overview of the October 2025 Power BI update—key reporting, Copilot, performance, connectivity, and visualization changes. For more information, visit the Power BI October 2025 Feature Summary blog post .","October 2025 update Power BI 업데이트의 'Performance Bar by JTA' 항목입니다. 원문 요약: Horizontal bars for tracking progress or status, custom markers, and labels.",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#october-2025-update-version-214812260,october-2025-update-version-214812260,October 2025 update,2.148.1226.0,Visualizations,Performance Bar by JTA,Performance Bar by JTA,"Horizontal bars for tracking progress or status, custom markers, and labels.","원문 요약: Horizontal bars for tracking progress or status, custom markers, and labels.",,Power BI; Power BI 업데이트; Visualizations,review,2026-08-15T19:36:05
151,Microsoft Learn,powerbi_update,Power BI October 2025 update: Financial Reporting Matrix v8.2,Power BI October 2025 업데이트: Financial 보고서 작성 Matrix v8.2,"The October update brings exciting opportunities for learning and community engagement, including the upcoming Fabric Data Days and the return of FabCon in Atlanta next spring. Notably, Power BI is making strides in mapping capabilities by transitioning from Bing Maps to Azure Maps, ensuring users have access to the latest features and support. Read on to get a concise overview of the October 2025 Power BI update—key reporting, Copilot, performance, connectivity, and visualization changes. For more information, visit the Power BI October 2025 Feature Summary blog post .","October 2025 update Power BI 업데이트의 'Financial 보고서 작성 Matrix v8.2' 항목입니다. 원문 요약: Conditional formatting, comments, custom expansion icons, pinned columns, and more.",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#october-2025-update-version-214812260,october-2025-update-version-214812260,October 2025 update,2.148.1226.0,Visualizations,Financial Reporting Matrix v8.2,Financial 보고서 작성 Matrix v8.2,"Conditional formatting, comments, custom expansion icons, pinned columns, and more.","원문 요약: Conditional formatting, comments, custom expansion icons, pinned columns, and more.",,Power BI; Power BI 업데이트; Visualizations,review,2026-08-15T19:36:05
152,Microsoft Learn,powerbi_update,Power BI October 2025 update: BI Pixie by DataChant,Power BI October 2025 업데이트: BI Pixie by DataChant,"The October update brings exciting opportunities for learning and community engagement, including the upcoming Fabric Data Days and the return of FabCon in Atlanta next spring. Notably, Power BI is making strides in mapping capabilities by transitioning from Bing Maps to Azure Maps, ensuring users have access to the latest features and support. Read on to get a concise overview of the October 2025 Power BI update—key reporting, Copilot, performance, connectivity, and visualization changes. For more information, visit the Power BI October 2025 Feature Summary blog post .","October 2025 update Power BI 업데이트의 'BI Pixie by DataChant' 항목입니다. 원문 요약: Measures BI effectiveness in six dimensions, adds RLS auditing, exports metrics, and provides real time data leak detection.",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#october-2025-update-version-214812260,october-2025-update-version-214812260,October 2025 update,2.148.1226.0,Visualizations,BI Pixie by DataChant,BI Pixie by DataChant,"Measures BI effectiveness in six dimensions, adds RLS auditing, exports metrics, and provides real time data leak detection.","원문 요약: Measures BI effectiveness in six dimensions, adds RLS auditing, exports metrics, and provides real time data leak detection.",,Power BI; Power BI 업데이트; Visualizations,review,2026-08-15T19:36:05
153,Microsoft Learn,powerbi_update,Power BI September 2025 update: September 2025 update overview,Power BI September 2025 업데이트: September 2025 업데이트 overview,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'September 2025 업데이트 overview' 항목입니다. 원문 요약: The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities...",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Overview,September 2025 update overview,September 2025 업데이트 overview,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","원문 요약: The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities...",,Power BI; Power BI 업데이트; Overview; AI; 시각화,review,2026-08-15T19:36:05
154,Microsoft Learn,powerbi_update,Power BI September 2025 update: Bing Maps visual icon will be removed from the default visuals list of the visualization pane,Power BI September 2025 업데이트: Bing Maps visual icon will be removed from the default 시각적 요소 list of the visualization pane,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Bing Maps visual icon will be removed from the default 시각적 요소 list of the visualization pane' 항목입니다. 원문 요약: Beginning with the October release, the Bing Maps visual icon will be removed from the default visuals list in the Power BI visualization pane.",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,General,Bing Maps visual icon will be removed from the default visuals list of the visualization pane,Bing Maps visual icon will be removed from the default 시각적 요소 list of the visualization pane,"Beginning with the October release, the Bing Maps visual icon will be removed from the default visuals list in the Power BI visualization pane.","원문 요약: Beginning with the October release, the Bing Maps visual icon will be removed from the default visuals list in the Power BI visualization pane.",,Power BI; Power BI 업데이트; General; 시각화,review,2026-08-15T19:36:05
155,Microsoft Learn,powerbi_update,Power BI September 2025 update: Standalone Copilot to default-on,Power BI September 2025 업데이트: Standalone Copilot to default-on,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Standalone Copilot to default-on' 항목입니다. 원문 요약: The standalone Copilot experience for Power BI, a full-screen, chat-based AI interface, will be enabled by default for all tenants with Copilot turned on starting September 5, 2025. Users can opt out via the admin...",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Copilot and AI,Standalone Copilot to default-on,Standalone Copilot to default-on,"The standalone Copilot experience for Power BI, a full-screen, chat-based AI interface, will be enabled by default for all tenants with Copilot turned on starting September 5, 2025. Users can opt out via the admin portal. For more information, see Standalone Copilot experience in Power BI .","원문 요약: The standalone Copilot experience for Power BI, a full-screen, chat-based AI interface, will be enabled by default for all tenants with Copilot turned on starting September 5, 2025. Users can opt out via the admin...",,Power BI; Power BI 업데이트; Copilot and AI; AI,review,2026-08-15T19:36:05
156,Microsoft Learn,powerbi_update,Power BI September 2025 update: Autoselection of Copilot workspaces,Power BI September 2025 업데이트: Autoselection of Copilot workspaces,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Autoselection of Copilot workspaces' 항목입니다. 원문 요약: Copilot will automatically assign a workspace to users without Fabric Copilot Capacity, simplifying access while maintaining user control. For more information, see Standalone Copilot experience in Power BI .",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Copilot and AI,Autoselection of Copilot workspaces,Autoselection of Copilot workspaces,"Copilot will automatically assign a workspace to users without Fabric Copilot Capacity, simplifying access while maintaining user control. For more information, see Standalone Copilot experience in Power BI .","원문 요약: Copilot will automatically assign a workspace to users without Fabric Copilot Capacity, simplifying access while maintaining user control. For more information, see Standalone Copilot experience in Power BI .",,Power BI; Power BI 업데이트; Copilot and AI; AI,review,2026-08-15T19:36:05
157,Microsoft Learn,powerbi_update,Power BI September 2025 update: Save explorations to pro workspaces,Power BI September 2025 업데이트: Save explorations to pro workspaces,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Save explorations to pro workspaces' 항목입니다. 원문 요약: Explorations can now be saved to Pro workspaces, making it easier to share insights. For more information, see Use Explore in the Power BI service",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Copilot and AI,Save explorations to pro workspaces,Save explorations to pro workspaces,"Explorations can now be saved to Pro workspaces, making it easier to share insights. For more information, see Use Explore in the Power BI service","원문 요약: Explorations can now be saved to Pro workspaces, making it easier to share insights. For more information, see Use Explore in the Power BI service",,Power BI; Power BI 업데이트; Copilot and AI,review,2026-08-15T19:36:05
158,Microsoft Learn,powerbi_update,Power BI September 2025 update: Find Power BI reports in Microsoft 365,Power BI September 2025 업데이트: Find Power BI 보고서 in Microsoft 365,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Find Power BI 보고서 in Microsoft 365' 항목입니다. 원문 요약: Search for Power BI reports in Microsoft 365 by title, description, or chart details, improving discovery in Microsoft 365 Copilot and Office search. For more information, see Share data with your Microsoft 365...",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Copilot and AI,Find Power BI reports in Microsoft 365,Find Power BI 보고서 in Microsoft 365,"Search for Power BI reports in Microsoft 365 by title, description, or chart details, improving discovery in Microsoft 365 Copilot and Office search. For more information, see Share data with your Microsoft 365 services .","원문 요약: Search for Power BI reports in Microsoft 365 by title, description, or chart details, improving discovery in Microsoft 365 Copilot and Office search. For more information, see Share data with your Microsoft 365...",,Power BI; Power BI 업데이트; Copilot and AI; AI; 시각화,review,2026-08-15T19:36:05
159,Microsoft Learn,powerbi_update,Power BI September 2025 update: Copilot search improvements,Power BI September 2025 업데이트: Copilot search improvements,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Copilot search improvements' 항목입니다. 원문 요약: Copilot search now boosts content marked as ""Prepped for AI,"" provides descriptive captions for reports, and supports workspace and item type hints. For more information, see Find content with Power BI Copilot search .",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Copilot and AI,Copilot search improvements,Copilot search improvements,"Copilot search now boosts content marked as ""Prepped for AI,"" provides descriptive captions for reports, and supports workspace and item type hints. For more information, see Find content with Power BI Copilot search .","원문 요약: Copilot search now boosts content marked as ""Prepped for AI,"" provides descriptive captions for reports, and supports workspace and item type hints. For more information, see Find content with Power BI Copilot search .",,Power BI; Power BI 업데이트; Copilot and AI; AI,review,2026-08-15T19:36:05
160,Microsoft Learn,powerbi_update,Power BI September 2025 update: Prep data for AI for the Power BI service,Power BI September 2025 업데이트: Prep data for AI for the Power BI service,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Prep data for AI for the Power BI service' 항목입니다. 원문 요약: Prepare semantic models for AI directly in the Power BI service, including Direct Lake models. Features include schema selection, verified answers, and AI instructions. For more information, see Mark your model as...",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Copilot and AI,Prep data for AI for the Power BI service,Prep data for AI for the Power BI service,"Prepare semantic models for AI directly in the Power BI service, including Direct Lake models. Features include schema selection, verified answers, and AI instructions. For more information, see Mark your model as prepped for AI .","원문 요약: Prepare semantic models for AI directly in the Power BI service, including Direct Lake models. Features include schema selection, verified answers, and AI instructions. For more information, see Mark your model as...",,Power BI; Power BI 업데이트; Copilot and AI; AI; 모델링,review,2026-08-15T19:36:05
161,Microsoft Learn,powerbi_update,Power BI September 2025 update: Enhanced DAX time intelligence (preview),Power BI September 2025 업데이트: Enhanced DAX time intelligence (미리 보기),"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Enhanced DAX time intelligence (미리 보기)' 항목입니다. 원문 요약: Define custom calendars, such as fiscal or 4-5-4 retail calendars, for precise time-based calculations. Includes new functions like TOTALWTD and PREVIOUSWEEK. For more information, see Implement time-based...",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Reporting,Enhanced DAX time intelligence (preview),Enhanced DAX time intelligence (미리 보기),"Define custom calendars, such as fiscal or 4-5-4 retail calendars, for precise time-based calculations. Includes new functions like TOTALWTD and PREVIOUSWEEK. For more information, see Implement time-based calculations in Power BI .","원문 요약: Define custom calendars, such as fiscal or 4-5-4 retail calendars, for precise time-based calculations. Includes new functions like TOTALWTD and PREVIOUSWEEK. For more information, see Implement time-based...",,Power BI; Power BI 업데이트; Reporting; AI; 모델링,review,2026-08-15T19:36:05
162,Microsoft Learn,powerbi_update,Power BI September 2025 update: Performance analyzer available when editing a report in the web,Power BI September 2025 업데이트: Performance analyzer available when editing a report in the web,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Performance analyzer available when editing a report in the web' 항목입니다. 원문 요약: Observe visual load times and copy DAX queries directly in the web report editing experience. For more information, see Use Performance Analyzer to examine report element performance in Power BI Desktop .",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Reporting,Performance analyzer available when editing a report in the web,Performance analyzer available when editing a report in the web,"Observe visual load times and copy DAX queries directly in the web report editing experience. For more information, see Use Performance Analyzer to examine report element performance in Power BI Desktop .","원문 요약: Observe visual load times and copy DAX queries directly in the web report editing experience. For more information, see Use Performance Analyzer to examine report element performance in Power BI Desktop .",,Power BI; Power BI 업데이트; Reporting; AI; 시각화; 모델링,review,2026-08-15T19:36:05
163,Microsoft Learn,powerbi_update,Power BI September 2025 update: Translytical task flows are now enabled by default in Power BI,Power BI September 2025 업데이트: Translytical task flows are now enabled by default in Power BI,"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Translytical task flows are now enabled by default in Power BI' 항목입니다. 원문 요약: Automate tasks like updating records and triggering workflows directly from reports using Fabric User data functions. For more information, see Understand translytical task flows .",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Reporting,Translytical task flows are now enabled by default in Power BI,Translytical task flows are now enabled by default in Power BI,"Automate tasks like updating records and triggering workflows directly from reports using Fabric User data functions. For more information, see Understand translytical task flows .","원문 요약: Automate tasks like updating records and triggering workflows directly from reports using Fabric User data functions. For more information, see Understand translytical task flows .",,Power BI; Power BI 업데이트; Reporting,review,2026-08-15T19:36:05
164,Microsoft Learn,powerbi_update,Power BI September 2025 update: Editing semantic models in the Power BI service (generally available),Power BI September 2025 업데이트: Editing 의미론적 모델 in the Power BI service (정식 제공),"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Editing 의미론적 모델 in the Power BI service (정식 제공)' 항목입니다. 원문 요약: Create and edit semantic models directly in the browser, including advanced modeling capabilities like relationships, DAX measures, and row-level security. For more information, see Edit data models in the Power BI...",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Modeling,Editing semantic models in the Power BI service (generally available),Editing 의미론적 모델 in the Power BI service (정식 제공),"Create and edit semantic models directly in the browser, including advanced modeling capabilities like relationships, DAX measures, and row-level security. For more information, see Edit data models in the Power BI service (preview) .","원문 요약: Create and edit semantic models directly in the browser, including advanced modeling capabilities like relationships, DAX measures, and row-level security. For more information, see Edit data models in the Power BI...",,Power BI; Power BI 업데이트; Modeling; AI; 모델링,review,2026-08-15T19:36:05
165,Microsoft Learn,powerbi_update,Power BI September 2025 update: Live editing Direct Lake semantic models with Power BI Desktop (generally available),Power BI September 2025 업데이트: Live editing Direct Lake 의미론적 모델 with Power BI Desktop (정식 제공),"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'Live editing Direct Lake 의미론적 모델 with Power BI Desktop (정식 제공)' 항목입니다. 원문 요약: Edit Direct Lake semantic models directly in Power BI Desktop, with changes applied in Fabric. For more information, see Direct Lake in Power BI Desktop (preview) .",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Modeling,Live editing Direct Lake semantic models with Power BI Desktop (generally available),Live editing Direct Lake 의미론적 모델 with Power BI Desktop (정식 제공),"Edit Direct Lake semantic models directly in Power BI Desktop, with changes applied in Fabric. For more information, see Direct Lake in Power BI Desktop (preview) .","원문 요약: Edit Direct Lake semantic models directly in Power BI Desktop, with changes applied in Fabric. For more information, see Direct Lake in Power BI Desktop (preview) .",,Power BI; Power BI 업데이트; Modeling; AI; 모델링,review,2026-08-15T19:36:05
166,Microsoft Learn,powerbi_update,Power BI September 2025 update: TMDL view (generally available),Power BI September 2025 업데이트: TMDL view (정식 제공),"The Power BI September 2025 Feature Summary blog post introduces updates for users and coincides with FabCon Vienna. This release introduces several key enhancements, including, updates to Copilot and AI capabilities such as the standalone Copilot default-on experience and important changes to default visuals like the Bing Maps Visual icon. Dive into the details to discover how these innovations can elevate your Power BI experience.","September 2025 update Power BI 업데이트의 'TMDL view (정식 제공)' 항목입니다. 원문 요약: Edit semantic models using the Tabular Model Definition Language (TMDL) for batch updates and code-first transparency. For more information, see Work with TMDL view in Power BI Desktop (preview) .",https://learn.microsoft.com/en-us/power-bi/fundamentals/desktop-latest-update-archive?tabs=powerbi-desktop#september-2025-update-version-21479090,september-2025-update-version-21479090,September 2025 update,2.147.909.0,Modeling,TMDL view (generally available),TMDL view (정식 제공),"Edit semantic models using the Tabular Model Definition Language (TMDL) for batch updates and code-first transparency. For more information, see Work with TMDL view in Power BI Desktop (preview) .","원문 요약: Edit semantic models using the Tabular Model Definition Language (TMDL) for batch updates and code-first transparency. For more information, see Work with TMDL view in Power BI Desktop (preview) .",,Power BI; Power BI 업데이트; Modeling; AI; 모델링,review,2026-08-15T19:36:05
